RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location,year,month,Latitude,Longitude
7473480,P200581878,02/27/2020 11:11:00 AM,Low,ND,OTHER,0 W 20TH ST,21218.0,Charles North,Central,141.0,12.0,D2,Greater Charles Village/Barclay,Census Tract 1206,,"0 W 20TH ST
BALTIMORE, MD",2020,2,39.3121465,-76.6186791
7473430,P200581898,02/27/2020 11:16:00 AM,Low,TRU,911/NO  VOICE,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7473122,P200581609,02/27/2020 09:54:00 AM,Medium,SD,NARCOTICS,300 S GILMOR ST,21223.0,New Southwest/Mount Clare,Southern,935.0,9.0,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"300 S GILMOR ST
BALTIMORE, MD
(39.284298, -76.642134)",2020,2,39.284283900000005,-76.64235542981419
7473527,P200582012,02/27/2020 11:46:00 AM,Low,TRU,911/NO  VOICE,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7473718,P200582254,02/27/2020 12:56:00 PM,Medium,SE,DISORDERLY,1100 S PONCA ST,21224.0,Canton Industrial Area,Southeastern,233.0,1.0,D7,Southeastern,Census Tract 2606.05,,"1100 S PONCA ST
BALTIMORE, MD
(39.280751, -76.554543)",2020,2,39.2810208,-76.5545748
7473213,P200581688,02/27/2020 10:14:00 AM,Low,NW,CHECK WELL BEING,3900 ELDERON AV,21215.0,West Arlington,Northwestern,621.0,6.0,D1,Howard Park/West Arlington,Census Tract 2801.02,,"3900 ELDERON AV
BALTIMORE, MD
(39.340944, -76.683308)",2020,2,39.341872,-76.685964
7473594,P200582072,02/27/2020 11:56:00 AM,Low,ND,CHECK WELL BEING,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7473880,P200582409,02/27/2020 01:43:00 PM,Low,CD,911/NO  VOICE,0 N GREENE ST,21201.0,University Of Maryland,Central,121.0,11.0,D8,Downtown/Seton Hill,Census Tract 402,,"0 N GREENE ST
BALTIMORE, MD",2020,2,39.2913745,-76.6237874
7473887,P200582465,02/27/2020 02:00:00 PM,High,SE,AGGRAV ASSAULT,4600 EASTERN AV,21224.0,Greektown,Southeastern,242.0,1.0,D6,Orangeville/East Highlandtown,Census Tract 2607,,"4600 EASTERN AV
BALTIMORE, MD
(39.286983, -76.55715)",2020,2,39.2872804,-76.55719217006472
7473901,P200582382,02/27/2020 01:37:00 PM,Medium,CD,NARCOTICS,1500 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)",2020,2,39.301943449999996,-76.63308235047194
7473834,P200582348,02/27/2020 01:23:00 PM,Medium,NW,DISORDERLY,3500 DOLFIELD AV,21215.0,Ashburton,Northwestern,643.0,6.0,D1,Dorchester/Ashburton,Census Tract 1511,,"3500 DOLFIELD AV
BALTIMORE, MD
(39.334173, -76.673766)",2020,2,39.3343111,-76.67338639275914
7473282,P200581733,02/27/2020 10:29:00 AM,Medium,SD,MISSING PERSON,4100 GRAHAM CT,21226.0,Curtis Bay,Southern,911.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"4100 GRAHAM CT
BALTIMORE, MD
(39.228, -76.588362)",2020,2,39.227745,-76.588517
7473907,P200582408,02/27/2020 01:41:00 PM,Low,SW,DESTRUCT PROP,200 #4100,21229.0,Violetville,Southwestern,832.0,10.0,D10,Morrell Park/Violetville,Census Tract 2501.03,,"200 4100
BALTIMORE, MD",2020,2,39.3376425,-76.63765817553444
7473242,P200581643,02/27/2020 10:03:00 AM,Medium,SD,DISORDERLY,0 W PATAPSCO AV,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"0 W PATAPSCO AV
BALTIMORE, MD",2020,2,39.2507103,-76.643361
7473994,P200582545,02/27/2020 02:28:00 PM,High,SE,COMMON ASSAULT,1300 DUNDALK AV,21222.0,Graceland Park,Southeastern,243.0,1.0,D6,Southeastern,Census Tract 2606.05,,"1300 DUNDALK AV
BALTIMORE, MD
(39.279501, -76.534469)",2020,2,39.2793913,-76.53493217378205
7473623,P200582147,02/27/2020 12:30:00 PM,Low,TRU,911/NO  VOICE,1900 PORTAL ST,21224.0,Holabird Industrial Park,Southeastern,243.0,1.0,D7,Southeastern,Census Tract 2606.05,,"1900 PORTAL ST
BALTIMORE, MD
(39.268744, -76.532065)",2020,2,39.2691965,-76.532929171244
7473319,P200581754,02/27/2020 10:38:00 AM,Medium,NE,SILENT ALARM,1200 E 36TH ST,21218.0,Ednor Gardens-Lakeside,Northeastern,412.0,14.0,D2,The Waverlies,Census Tract 903,,"1200 E 36TH ST
BALTIMORE, MD
(39.331674, -76.599067)",2020,2,39.33189575,-76.59908650727857
7473374,P200581801,02/27/2020 10:50:00 AM,Non-Emergency,SS,SUPV COMPLAINT,5900 FRANKFORD AV,21206.0,Frankford,Northeastern,444.0,2.0,D6,Claremont/Armistead,Census Tract 2604.02,,"5900 FRANKFORD AV
BALTIMORE, MD
(39.320509, -76.540341)",2020,2,39.3207897,-76.54017617238127
7473521,P200582003,02/27/2020 11:36:00 AM,Low,TRU,UNKNOWN TROUBLE,700 W 40TH ST,21211.0,Roland Park,Northern,541.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"700 W 40TH ST
BALTIMORE, MD
(39.33715, -76.629375)",2020,2,39.33807935,-76.62970953873577
7473971,P200582501,02/27/2020 02:10:00 PM,Low,SE,911/NO  VOICE,4000 E PRATT ST,21224.0,Baltimore Highlands,Southeastern,223.0,2.0,D6,Highlandtown,Census Tract 2608,,"4000 E PRATT ST
BALTIMORE, MD
(39.290396, -76.563221)",2020,2,39.290535,-76.56298
7474036,P200582523,02/27/2020 02:17:00 PM,Medium,ED,SILENT ALARM,1600 E 25TH ST,21213.0,Darley Park,Eastern,342.0,14.0,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 E 25TH ST
BALTIMORE, MD
(39.316589, -76.595301)",2020,2,39.31669665,-76.59514027200548
7473254,P200581635,02/27/2020 10:03:00 AM,Medium,SE,DISORDERLY,BOSTON ST/EATON ST,21224.0,Canton Industrial Area,Southeastern,233.0,1.0,D7,Southeastern,Census Tract 2606.05,,"BOSTON ST
BALTIMORE, MD",2020,2,39.2770222,-76.5693427
7473796,P200582353,02/27/2020 01:14:00 PM,Low,SD,DESTRUCT PROP,700 LIGHT ST,21230.0,Otterbein,Southern,941.0,11.0,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"700 LIGHT ST
BALTIMORE, MD
(39.280513, -76.613086)",2020,2,39.28076095,-76.61331383775361
7473976,P200582498,02/27/2020 02:10:00 PM,Medium,SW,BEHAVIOR CRISIS,400 GWYNN AV,21229.0,Allendale,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"400 GWYNN AV
BALTIMORE, MD
(39.291907, -76.673724)",2020,2,39.291883600000006,-76.67389983063254
7473704,P200582268,02/27/2020 12:58:00 PM,Medium,CD,DISORDERLY,SB I 100 S/EXIT 6 W MT ROYAL AV,21217.0,Reservoir Hill,Central,133.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"6 W MT ROYAL AV
BALTIMORE, MD
(39.305519, -76.616442)",2020,2,39.305339897959186,-76.61638139795919
7473563,P200582028,02/27/2020 11:49:00 AM,Medium,ED,MISSING PERSON,1900 N BROADWAY,21213.0,East Baltimore Midway,Eastern,342.0,12.0,D5,Clifton-Berea,Census Tract 805,Eastern1,"1900 N BROADWAY
BALTIMORE, MD
(39.312898, -76.595811)",2020,2,39.31251115,-76.595990631983
7473375,P200581813,02/27/2020 10:53:00 AM,Low,SD,UNKNOWN TROUBLE,3800 4TH ST,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"3800 4TH ST
BALTIMORE, MD
(39.234672, -76.606712)",2020,2,39.234609,-76.606884
6145812,P191011886,04/11/2019 11:17:00 AM,Non-Emergency,SE,Business Check,2400 BOSTON ST,21224.0,Canton,Southeastern,232.0,1.0,D6,Canton,Census Tract 104,,"2400 BOSTON ST
BALTIMORE, MD",2019,4,39.2812022,-76.5800877
6696831,P192860316,10/13/2019 01:23:00 AM,High,NE,COMMON ASSAULT,LOCH RAVEN BL/PENTRIDGE RD,21239.0,New Northwood,Northeastern,413.0,4.0,D4,Northwood,Census Tract 2709.02,,"LOCH RAVEN BL
BALTIMORE, MD",2019,10,39.4189957,-76.5352435
6693148,P192850660,10/12/2019 02:54:00 AM,Medium,CD,DISORDERLY,0 LIGHT ST,21202.0,Downtown,Central,111.0,11.0,D7,Downtown/Seton Hill,Census Tract 401,,"0 LIGHT ST
BALTIMORE, MD",2019,10,39.2801684,-76.6127184
7276822,P191392245,05/19/2019 02:02:00 PM,Non-Emergency,NW,Hot Spot Check,5100 PARK HEIGHTS AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)",2019,5,39.3456985,-76.6717894
7444152,P191392637,05/19/2019 03:51:00 PM,Non-Emergency,SW,Business Check,4000 EDMONDSON AV,21229.0,Allendale,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"4000 EDMONDSON AV
BALTIMORE, MD
(39.29381, -76.682783)",2019,5,39.2939817,-76.68278601612559
7306834,P191392612,05/19/2019 03:47:00 PM,Non-Emergency,WD,Foot  Patrol,1600 BLK W NORTH AV,21217.0,Penn North,Western,733.0,7.0,D9,Penn North/Reservoir Hill,Census Tract 1501,Western,"1600 BLK W NORTH AV
BALTIMORE, MD
(39.310039, -76.643415)",2019,5,39.310163,-76.64268
7474007,P200582505,02/27/2020 02:11:00 PM,Low,TRU,LARCENY,4000 PARKSIDE DR,21206.0,Arcadia,Northeastern,422.0,3.0,D4,Lauraville,Census Tract 2701.01,,"4000 PARKSIDE DR
BALTIMORE, MD
(39.329697, -76.567391)",2020,2,39.329691,-76.567247
7444126,P191392490,05/19/2019 03:25:00 PM,Non-Emergency,WD,Business Check,800 W LEXINGTON ST,21201.0,Poppleton,Western,712.0,9.0,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"800 W LEXINGTON ST
BALTIMORE, MD
(39.291089, -76.630267)",2019,5,39.2911529,-76.6291399
7444238,P191392286,05/19/2019 02:11:00 PM,Non-Emergency,WD,Traffic Stop,N FULTON AV/WOODBROOK AV,21217.0,Parkview/Woodbrook,Western,732.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"N FULTON AV
BALTIMORE, MD",2019,5,39.3130092,-76.6466758
7319177,P191392582,05/19/2019 03:42:00 PM,Non-Emergency,WD,Business Check,1700 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1903,Tri-District,"1700 W BALTIMORE ST
BALTIMORE, MD
(39.28826, -76.643946)",2019,5,39.2884369,-76.64395639783132
7473536,P200581982,02/27/2020 11:38:00 AM,Low,SE,DEATH,4900 EASTERN AV,21224.0,Hopkins Bayview,Southeastern,241.0,1.0,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"4900 EASTERN AV
BALTIMORE, MD
(39.287099, -76.554961)",2020,2,39.287218,-76.554832
7306773,P191392319,05/19/2019 02:24:00 PM,Non-Emergency,SD,Traffic Stop,1900 E FORT AV,21230.0,Locust Point Industrial Area,Southern,943.0,11.0,D7,South Baltimore,Census Tract 2401,,"1900 E FORT AV
BALTIMORE, MD
(39.267394, -76.589189)",2019,5,39.2675536,-76.5890712
7297238,P191392633,05/19/2019 03:51:00 PM,Non-Emergency,SD,Hot Spot Check,1500 CHURCH ST,21226.0,Curtis Bay,Southern,911.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 CHURCH ST
BALTIMORE, MD
(39.22288, -76.589762)",2019,5,39.222991,-76.589657
7287770,P191392561,05/19/2019 03:38:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,5200 WINDSOR MILL RD,21207.0,Dickeyville,Southwestern,821.0,8.0,D9,Dickeyville/Franklintown,Census Tract 2803.01,,"5200 WINDSOR MILL RD
BALTIMORE, MD
(39.309921, -76.706374)",2019,5,39.310442,-76.707628
7297135,P191392388,05/19/2019 02:44:00 PM,Non-Emergency,CD,Hot Spot Check,1500 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)",2019,5,39.301943449999996,-76.63308235047194
7297192,P191392431,05/19/2019 03:01:00 PM,Non-Emergency,WD,Hot Spot Check,PARKWOOD AV/OREM AV,21217.0,Parkview/Woodbrook,Western,732.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1304,Western,"PARKWOOD AV
BALTIMORE, MD",2019,5,39.336343,-76.556003
7287852,P191392500,05/19/2019 03:26:00 PM,Non-Emergency,NW,Business Check,6800 REISTERSTOWN RD,21215.0,Reisterstown Station,Northwestern,631.0,5.0,D1,Glen-Fallstaff,Census Tract 2801.01,,"6800 REISTERSTOWN RD
BALTIMORE, MD
(39.359581, -76.70699)",2019,5,39.359486,-76.70701
7444156,P191392526,05/19/2019 03:31:00 PM,Non-Emergency,WD,COMMUNITY ENGAGE,1900 PENROSE AV,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2001,,"1900 PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)",2019,5,39.29141395,-76.64758140709318
7319237,P191392035,05/19/2019 01:09:00 PM,Non-Emergency,WD,Hot Spot Check,600 CUMBERLAND ST,21217.0,Penn North,Western,733.0,7.0,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"600 CUMBERLAND ST
BALTIMORE, MD
(39.308995, -76.642089)",2019,5,39.308995,-76.642292
7473754,P200582224,02/27/2020 12:48:00 PM,Low,ND,PANHANDLER,300 W 29TH ST,21211.0,Remington,Northern,511.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"300 W 29TH ST
BALTIMORE, MD
(39.322077, -76.622361)",2020,2,39.32225195,-76.62259315551873
7319134,P191392023,05/19/2019 01:05:00 PM,Non-Emergency,SD,Traffic Stop,400 E PATAPSCO AV,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 E PATAPSCO AV
BALTIMORE, MD
(39.237216, -76.605223)",2019,5,39.23740975,-76.60508978514315
7266638,P191392075,05/19/2019 01:18:00 PM,Non-Emergency,NW,Hot Spot Check,5100 PARK HEIGHTS AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)",2019,5,39.3456985,-76.6717894
7266649,P191392525,05/19/2019 03:31:00 PM,Non-Emergency,WD,Hot Spot Check,N SMALLWOOD ST/CLIFTON AV,21216.0,Mondawmin,Western,731.0,7.0,D9,Greater Mondawmin,Census Tract 1504,Western,"N SMALLWOOD ST
BALTIMORE, MD",2019,5,39.3092062,-76.6526696
7287683,P191392273,05/19/2019 02:06:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,3400 CLIFTON AV,21216.0,Mount Holly,Southwestern,812.0,7.0,D9,Forest Park/Walbrook,Census Tract 1508,,"3400 CLIFTON AV
BALTIMORE, MD
(39.310989, -76.674237)",2019,5,39.311111,-76.674312
7403372,P191392335,05/19/2019 02:29:00 PM,Non-Emergency,SW,Traffic Stop,600 S MONROE ST,21223.0,Carrollton Ridge,Southern,934.0,9.0,D8,Southwest Baltimore,Census Tract 2003,,"600 S MONROE ST
BALTIMORE, MD
(39.280902, -76.646503)",2019,5,39.28088525,-76.64673591642895
7306751,P191392551,05/19/2019 03:36:00 PM,Non-Emergency,WD,Hot Spot Check,600 N CARROLLTON AV,21217.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"600 N CARROLLTON AV
BALTIMORE, MD
(39.295609, -76.637123)",2019,5,39.2956008,-76.6372958
7403239,P191392455,05/19/2019 03:11:00 PM,Non-Emergency,WD,Hot Spot Check,BAKER ST/MCKEAN AV,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"BAKER ST
BALTIMORE, MD",2019,5,39.3063867,-76.6539076
7403214,P191392534,05/19/2019 03:33:00 PM,Non-Emergency,WD,Business Check,1600 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,Tri-District,"1600 W BALTIMORE ST
BALTIMORE, MD
(39.288321, -76.642467)",2019,5,39.288574499999996,-76.64254260195169
7473320,P200581798,02/27/2020 10:50:00 AM,Medium,SD,NARCOTICS,800 E PATAPSCO AV,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,Brooklyn,"800 E PATAPSCO AV
BALTIMORE, MD
(39.235202, -76.598704)",2020,2,39.235338,-76.5985452
7276790,P191392048,05/19/2019 01:11:00 PM,Non-Emergency,SW,Traffic Stop,1900 N ELLAMONT ST,21216.0,Walbrook,Southwestern,811.0,7.0,D9,Greater Rosemont,Census Tract 1506,,"1900 N ELLAMONT ST
BALTIMORE, MD
(39.309233, -76.670909)",2019,5,39.309078,-76.671034
7287761,P191392424,05/19/2019 02:56:00 PM,Non-Emergency,SW,Hot Spot Check,1800 BLOOMINGDALE RD,21216.0,Rosemont,Southwestern,813.0,7.0,D9,Greater Rosemont,Census Tract 1506,,"1800 BLOOMINGDALE RD
BALTIMORE, MD
(39.308389, -76.670312)",2019,5,39.308094249999996,-76.67055905540074
7306735,P191392602,05/19/2019 03:46:00 PM,Non-Emergency,SW,Hot Spot Check,3900 EDMONDSON AV,21229.0,Edmondson Village,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.01,,"3900 EDMONDSON AV
BALTIMORE, MD
(39.293856, -76.681354)",2019,5,39.29403015,-76.68136557160172
7276805,P191392085,05/19/2019 01:21:00 PM,Non-Emergency,CD,Hot Spot Check,500 SANFORD PL,21217.0,Druid Heights,Central,131.0,7.0,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)",2019,5,39.30960245,-76.64058605746993
7266664,P191392476,05/19/2019 03:20:00 PM,Non-Emergency,WD,Business Check,900 BENNETT PL,21223.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"900 BENNETT PL
BALTIMORE, MD
(39.295017, -76.632322)",2019,5,39.2951611,-76.63246180861641
7403292,P191392574,05/19/2019 03:40:00 PM,Non-Emergency,NE,Foot  Patrol,3400 BELAIR RD,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3400 BELAIR RD
BALTIMORE, MD
(39.322408, -76.572563)",2019,5,39.3226174,-76.5726034
7266582,P191392641,05/19/2019 03:52:00 PM,Non-Emergency,WD,Hot Spot Check,1400 WHITELOCK ST,21217.0,Penn North,Western,733.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1303,,"1400 WHITELOCK ST
BALTIMORE, MD
(39.311359, -76.639792)",2019,5,39.311584,-76.639619
7403231,P191392619,05/19/2019 03:49:00 PM,Non-Emergency,WD,Traffic Stop,2000 W LEXINGTON ST,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2001,,"2000 W LEXINGTON ST
BALTIMORE, MD
(39.290455, -76.648815)",2019,5,39.290591,-76.648993
7403255,P191392326,05/19/2019 02:26:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,4400 PARKTON ST,21229.0,Yale Heights,Southwestern,833.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2501.02,,"4400 PARKTON ST
BALTIMORE, MD
(39.277379, -76.69007)",2019,5,39.27756445,-76.69008012762657
7287832,P191392408,05/19/2019 02:50:00 PM,Non-Emergency,SW,Traffic Stop,1900 EAGLE ST,21223.0,Carrollton Ridge,Southern,934.0,9.0,D8,Southwest Baltimore,Census Tract 2003,,"1900 EAGLE ST
BALTIMORE, MD
(39.280979, -76.646694)",2019,5,39.281128,-76.646702
7297145,P191392098,05/19/2019 01:24:00 PM,Non-Emergency,SD,Traffic Stop,400 E PATAPSCO AV,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,"400 E PATAPSCO AV
BALTIMORE, MD
(39.237216, -76.605223)",2019,5,39.23740975,-76.60508978514315
7297195,P191392587,05/19/2019 03:43:00 PM,Non-Emergency,WD,Business Check,2100 W LEXINGTON ST,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"2100 W LEXINGTON ST
BALTIMORE, MD
(39.290415, -76.650653)",2019,5,39.2905613,-76.6504316
7287769,P191392353,05/19/2019 02:33:00 PM,Non-Emergency,CD,Business Check,500 W MULBERRY ST,21201.0,Downtown,Central,111.0,11.0,D7,Downtown/Seton Hill,Census Tract 401,,"500 W MULBERRY ST
BALTIMORE, MD
(39.293797, -76.622777)",2019,5,39.2939258,-76.6227755
7319162,P191392354,05/19/2019 02:33:00 PM,Non-Emergency,CD,Hot Spot Check,2100 ETTING ST,21217.0,Druid Heights,Central,131.0,7.0,D8,Upton/Druid Heights,Census Tract 1403,,"2100 ETTING ST
BALTIMORE, MD
(39.307856, -76.636856)",2019,5,39.307909,-76.637088
7276854,P191392629,05/19/2019 03:50:00 PM,Non-Emergency,ND,Business Check,400 E 33RD ST,21218.0,Abell,Northern,513.0,14.0,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"400 E 33RD ST
BALTIMORE, MD
(39.328372, -76.610623)",2019,5,39.32863395,-76.61062771004427
7473888,P200582461,02/27/2020 02:00:00 PM,Medium,ND,DISORDERLY,300 W 29TH ST,21211.0,Remington,Northern,511.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"300 W 29TH ST
BALTIMORE, MD
(39.322077, -76.622361)",2020,2,39.32225195,-76.62259315551873
7266552,P191392152,05/19/2019 01:40:00 PM,Non-Emergency,CD,COMMUNITY ENGAGE,2000 LINDEN AV,21217.0,Reservoir Hill,Central,133.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)",2019,5,39.3109877,-76.6330669
7473548,P200581992,02/27/2020 11:41:00 AM,Non-Emergency,SW,Repo,2900 WINDSOR AV,21216.0,Walbrook,Southwestern,811.0,7.0,D9,Greater Mondawmin,Census Tract 1507.02,,"2900 WINDSOR AV
BALTIMORE, MD
(39.312371, -76.666413)",2020,2,39.312510950000004,-76.66648211336206
7276824,P191392635,05/19/2019 03:51:00 PM,Non-Emergency,WD,Hot Spot Check,2400 WOODBROOK AV,21217.0,Penn North,Western,733.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"2400 WOODBROOK AV
BALTIMORE, MD
(39.310138, -76.64112)",2019,5,39.310261,-76.641288
7306733,P191392097,05/19/2019 01:23:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,800 N WOODINGTON RD,21229.0,Edmondson Village,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.01,,"800 N WOODINGTON RD
BALTIMORE, MD
(39.296338, -76.68608)",2019,5,39.29632565,-76.68633555739606
7444155,P191392300,05/19/2019 02:17:00 PM,Non-Emergency,SD,Traffic Stop,100 REEDBIRD AV,21225.0,Cherry Hill,Southern,922.0,10.0,D7,Cherry Hill,Census Tract 2502.03,,"100 REEDBIRD AV
BALTIMORE, MD
(39.249436, -76.614913)",2019,5,39.249497,-76.615075
7266624,P191392177,05/19/2019 01:45:00 PM,Non-Emergency,NE,Traffic Stop,3400 HILLEN RD,21218.0,Ednor Gardens-Lakeside,Northeastern,412.0,14.0,D4,Northwood,Census Tract 902,,"3400 HILLEN RD
BALTIMORE, MD
(39.330342, -76.589186)",2019,5,39.33036115,-76.58941412131237
7266581,P191392558,05/19/2019 03:37:00 PM,Non-Emergency,SW,Business Check,500 S PULASKI ST,21223.0,Carrollton Ridge,Southern,934.0,9.0,D8,Southwest Baltimore,Census Tract 2003,,"500 S PULASKI ST
BALTIMORE, MD
(39.281157, -76.649117)",2019,5,39.281037,-76.64916
7276880,P191392586,05/19/2019 03:43:00 PM,Non-Emergency,WD,Hot Spot Check,2500 EDMONDSON AV,21223.0,Rosemont Homeowners/Tenants,Western,721.0,9.0,D8,Greater Rosemont,Census Tract 1605,,"2500 EDMONDSON AV
BALTIMORE, MD
(39.294714, -76.656533)",2019,5,39.29494765,-76.65672477450875
7444208,P191391996,05/19/2019 12:58:00 PM,Non-Emergency,CD,Hot Spot Check,2000 LINDEN AV,21217.0,Reservoir Hill,Central,133.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)",2019,5,39.3109877,-76.6330669
7306719,P191392541,05/19/2019 03:35:00 PM,Non-Emergency,WD,Business Check,1000 N BENTALOU ST,21216.0,Bridgeview/Greenlawn,Western,723.0,9.0,D9,Greater Rosemont,Census Tract 1605,,"1000 N BENTALOU ST
BALTIMORE, MD
(39.299739, -76.653502)",2019,5,39.299713049999994,-76.65380483617082
7473584,P200582022,02/27/2020 11:47:00 AM,Medium,SD,BURGLARY,0 W LEE ST,21201.0,Otterbein,Southern,941.0,11.0,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"0 W LEE ST
BALTIMORE, MD",2020,2,39.2818114,-76.6200535
7444209,P191392358,05/19/2019 02:33:00 PM,Non-Emergency,CD,Hot Spot Check,500 BLOOM ST,21217.0,Druid Heights,Central,131.0,7.0,D8,Upton/Druid Heights,Census Tract 1403,,"500 BLOOM ST
BALTIMORE, MD
(39.308259, -76.636342)",2019,5,39.308274,-76.63653
7266623,P191392010,05/19/2019 01:03:00 PM,Non-Emergency,SW,Hot Spot Check,100 N KOSSUTH ST,21229.0,Saint Josephs,Southwestern,842.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"100 N KOSSUTH ST
BALTIMORE, MD
(39.288469, -76.67358)",2019,5,39.2886091,-76.67375517838104
